===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MacdCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
717,,717,2017-11-03 00:00:00,66.17315182933847,67.17888849517468,65.85093318552963,67.07147979736328,4320700.0,,MacdCross,717,736636.0,Broker,717,512.266260976332,11927.016650627233,BuySell,717,64.86316918774668,,Trades - Net Profit/Loss,717,,
718,,718,2017-11-06 00:00:00,67.29607256623677,68.81932017395174,67.22772223733867,68.06745910644531,3884100.0,,MacdCross,718,736639.0,Broker,718,512.266260976332,12096.52021966695,BuySell,718,,,Trades - Net Profit/Loss,718,,
719,,719,2017-11-07 00:00:00,68.08698141217921,68.60449202880355,66.54420857232199,66.8371353149414,5010100.0,,MacdCross,719,736640.0,Broker,719,512.266260976332,11887.134068937978,BuySell,719,,,Trades - Net Profit/Loss,719,,
720,,720,2017-11-08 00:00:00,66.49976758390989,68.08402943880697,66.26506461094947,67.97645568847656,3933500.0,,MacdCross,720,736641.0,Broker,720,512.266260976332,12081.032544371032,BuySell,720,,,Trades - Net Profit/Loss,720,,
721,,721,2017-11-09 00:00:00,67.63416934724295,67.96666455656485,67.43857734669601,67.77108001708984,2406600.0,,MacdCross,721,736642.0,Broker,721,512.266260976332,12046.080102109894,BuySell,721,,,Trades - Net Profit/Loss,721,,
722,,722,2017-11-10 00:00:00,67.42879880327527,67.71240162055368,67.06696664346012,67.60482788085938,1905700.0,,MacdCross,722,736643.0,Broker,722,512.266260976332,12017.786009858606,BuySell,722,,,Trades - Net Profit/Loss,722,,
723,,723,2017-11-13 00:00:00,67.48748060512092,67.77108342436853,67.04740417756884,67.36034393310547,2747300.0,,MacdCross,723,736646.0,Broker,723,512.266260976332,11976.177814447998,BuySell,723,,,Trades - Net Profit/Loss,723,,
724,,724,2017-11-14 00:00:00,67.26254866552128,68.4067338963146,67.0571826595639,68.35784149169922,2372000.0,,MacdCross,724,736647.0,Broker,724,512.266260976332,12145.93977109535,BuySell,724,,,Trades - Net Profit/Loss,724,,
725,,725,2017-11-15 00:00:00,68.15247022261072,68.77834965750064,67.8199675759728,68.08401489257812,2075500.0,,MacdCross,725,736648.0,Broker,725,512.266260976332,12099.337813177357,BuySell,725,,,Trades - Net Profit/Loss,725,,
726,,726,2017-11-16 00:00:00,68.42629533774284,68.93481960889248,68.17202947163213,68.8565902709961,2055500.0,,MacdCross,726,736649.0,Broker,726,512.266260976332,12230.820749419028,BuySell,726,,,Trades - Net Profit/Loss,726,,
727,,727,2017-11-17 00:00:00,68.6903417315698,69.55093167980812,68.6903417315698,69.22821044921875,2355100.0,,MacdCross,727,736650.0,Broker,727,512.266260976332,12294.065985501265,BuySell,727,,,Trades - Net Profit/Loss,727,,
728,,728,2017-11-20 00:00:00,69.23798939195493,69.57048461542216,68.9348236434776,69.38467407226562,2268300.0,,MacdCross,728,736653.0,Broker,728,512.266260976332,12320.694191819903,BuySell,728,,,Trades - Net Profit/Loss,728,,
729,,729,2017-11-21 00:00:00,69.46290806668401,70.54841942351776,69.40423419693253,69.78562927246094,2725400.0,,MacdCross,729,736654.0,Broker,729,512.266260976332,12388.931891979337,BuySell,729,,,Trades - Net Profit/Loss,729,,
730,,730,2017-11-22 00:00:00,69.75628764314885,70.24525642102978,69.38466659687364,69.50202178955078,1437200.0,,MacdCross,730,736655.0,Broker,730,512.266260976332,12340.66534655888,BuySell,730,,,Trades - Net Profit/Loss,730,,
731,,731,2017-11-24 00:00:00,69.59982313673281,69.84430755758214,69.36512018181772,69.71717834472656,1200300.0,,MacdCross,731,736657.0,Broker,731,512.266260976332,12377.282376322479,BuySell,731,,,Trades - Net Profit/Loss,731,,
732,,732,2017-11-27 00:00:00,69.91274717608842,70.21591286329966,69.64870734381614,69.9616470336914,1997500.0,,MacdCross,732,736660.0,Broker,732,512.266260976332,12418.887974872709,BuySell,732,,,Trades - Net Profit/Loss,732,,
733,,733,2017-11-28 00:00:00,70.01054117819278,70.04965957303772,69.68782747759624,69.81495666503906,2610400.0,,MacdCross,733,736661.0,Broker,733,512.266260976332,12393.923057626344,BuySell,733,,,Trades - Net Profit/Loss,733,,
734,,734,2017-11-29 00:00:00,70.40171148823933,70.50928519935619,69.70737682807518,70.03009796142578,1618400.0,,MacdCross,734,736662.0,Broker,734,512.266260976332,12430.537490529565,BuySell,734,,,Trades - Net Profit/Loss,734,,
735,,735,2017-11-30 00:00:00,70.25503771334998,71.10584616111713,70.25503771334998,70.69511413574219,2602100.0,,MacdCross,735,736663.0,Broker,735,512.266260976332,12543.715157964909,BuySell,735,,,Trades - Net Profit/Loss,735,,
736,,736,2017-12-01 00:00:00,70.62665059598781,70.75377979067629,69.7073869174164,70.70488739013672,1932200.0,,MacdCross,736,736664.0,Broker,736,512.266260976332,12545.378447037181,BuySell,736,,,Trades - Net Profit/Loss,736,,
737,,737,2017-12-04 00:00:00,70.84180206103237,71.18407872847733,69.43356953089105,69.453125,3581400.0,,MacdCross,737,736667.0,Broker,737,512.266260976332,12332.343707476759,BuySell,737,,,Trades - Net Profit/Loss,737,,
738,,738,2017-12-05 00:00:00,69.25752830532628,70.18656587686506,69.04238087754159,69.286865234375,2261500.0,,MacdCross,738,736668.0,Broker,738,512.266260976332,12304.04831679528,BuySell,738,,,Trades - Net Profit/Loss,738,,
739,,739,2017-12-06 00:00:00,69.04240381492846,69.54115415766405,68.92505605974804,69.40424346923828,1507400.0,,MacdCross,739,736669.0,Broker,739,512.266260976332,12324.024665255016,BuySell,739,,,Trades - Net Profit/Loss,739,,
740,,740,2017-12-07 00:00:00,69.40423184855968,70.25503277545585,69.1988658503064,70.0594482421875,2694400.0,,MacdCross,740,736670.0,Broker,740,512.266260976332,12435.53255146714,BuySell,740,,,Trades - Net Profit/Loss,740,,
741,,741,2017-12-08 00:00:00,70.30392514069943,70.39194339403237,69.72694560634821,70.29414367675781,1640000.0,,MacdCross,741,736671.0,Broker,741,512.266260976332,12475.474860945096,BuySell,741,,,Trades - Net Profit/Loss,741,,
742,,742,2017-12-11 00:00:00,70.25504744909964,70.38218413724266,69.94210765386588,70.18659210205078,1172500.0,,MacdCross,742,736674.0,Broker,742,512.266260976332,12457.17089056896,BuySell,742,,,Trades - Net Profit/Loss,742,,
743,,743,2017-12-12 00:00:00,70.18656343693642,71.05693458119107,70.05943426178786,70.63642120361328,1939900.0,,MacdCross,743,736675.0,Broker,743,512.266260976332,12533.726334519946,BuySell,743,,,Trades - Net Profit/Loss,743,,
744,,744,2017-12-13 00:00:00,70.5484010638728,71.37964633367218,70.47016428385004,70.7831039428711,1595100.0,,MacdCross,744,736676.0,Broker,744,512.266260976332,12558.689953336123,BuySell,744,,,Trades - Net Profit/Loss,744,,
745,,745,2017-12-14 00:00:00,70.65598323765936,70.86134921402508,69.9909854499209,70.17679595947266,1364500.0,,MacdCross,745,736677.0,Broker,745,512.266260976332,12455.503706206118,BuySell,745,,,Trades - Net Profit/Loss,745,,
746,,746,2017-12-15 00:00:00,70.61688280973262,70.67555668617358,69.94210338637029,70.37239837646484,2843200.0,,MacdCross,746,736678.0,Broker,746,512.266260976332,12488.792859394984,BuySell,746,,,Trades - Net Profit/Loss,746,,
747,,747,2017-12-18 00:00:00,70.37239432602094,71.31121360040453,70.32350191882517,71.0276107788086,1657800.0,,MacdCross,747,736681.0,Broker,747,512.266260976332,12600.302044037297,BuySell,747,,,Trades - Net Profit/Loss,747,,
748,,748,2017-12-19 00:00:00,71.21342601638572,71.95666078880485,71.1254152009919,71.1938705444336,1946300.0,,MacdCross,748,736682.0,Broker,748,512.266260976332,12628.597434718775,BuySell,748,,,Trades - Net Profit/Loss,748,,
749,,749,2017-12-20 00:00:00,71.07649802961345,71.54591131401143,70.57774781389142,71.1058349609375,1806300.0,,MacdCross,749,736683.0,Broker,749,512.266260976332,12613.614848766427,BuySell,749,,,Trades - Net Profit/Loss,749,,
750,,750,2017-12-21 00:00:00,71.38944956471917,71.69260785340978,70.67555178620017,70.68533325195312,1163500.0,,MacdCross,750,736684.0,Broker,750,512.266260976332,12542.050570462447,BuySell,750,,,Trades - Net Profit/Loss,750,,
751,,751,2017-12-22 00:00:00,70.67554710340428,70.77334683230913,70.20614123337683,70.40172576904297,1345700.0,,MacdCross,751,736685.0,Broker,751,512.266260976332,12493.78402504199,BuySell,751,,,Trades - Net Profit/Loss,751,,
752,,752,2017-12-26 00:00:00,70.80267699044512,70.94936910869158,70.3137082370043,70.7439956665039,791900.0,,MacdCross,752,736689.0,Broker,752,512.266260976332,12552.034200186652,BuySell,752,,,Trades - Net Profit/Loss,752,,
753,,753,2017-12-27 00:00:00,70.98847314076545,71.08627285080105,70.65597800206947,70.8515625,1159800.0,,MacdCross,753,736690.0,Broker,753,512.266260976332,12570.340767423168,BuySell,753,,,Trades - Net Profit/Loss,753,,
754,,754,2017-12-28 00:00:00,70.89069235022114,70.99826607979172,70.54841569298362,70.79290008544922,710500.0,,MacdCross,754,736691.0,Broker,754,512.266260976332,12560.357137698962,BuySell,754,,,Trades - Net Profit/Loss,754,,
755,,755,2017-12-29 00:00:00,70.94937280216718,71.15473879397472,70.45062255859375,70.45062255859375,1704100.0,,MacdCross,755,736692.0,Broker,755,512.266260976332,12502.105664124112,BuySell,755,,,Trades - Net Profit/Loss,755,,
756,,756,2018-01-02 00:00:00,70.93960838066131,70.98850079365435,69.89321524087285,70.18659210205078,2135600.0,,MacdCross,756,736696.0,Broker,756,512.266260976332,12457.17089056896,BuySell,756,,,Trades - Net Profit/Loss,756,,
757,,757,2018-01-03 00:00:00,70.18657902977885,70.58753703143871,69.76606555877865,70.5093002319336,2328200.0,,MacdCross,757,736697.0,Broker,757,512.266260976332,12512.091890708696,BuySell,757,,,Trades - Net Profit/Loss,757,,
758,,758,2018-01-04 00:00:00,71.14494937334406,71.30142294640689,70.66576211271271,70.92980194091797,2534000.0,,MacdCross,758,736698.0,Broker,758,512.266260976332,12583.656169012676,BuySell,758,,,Trades - Net Profit/Loss,758,,
759,,759,2018-01-05 00:00:00,71.2231951352793,72.2891435070837,70.96892927754543,71.74150085449219,2166100.0,,MacdCross,759,736699.0,Broker,759,512.266260976332,12721.797455264195,BuySell,759,,,Trades - Net Profit/Loss,759,,
760,,760,2018-01-08 00:00:00,71.80995427440676,72.77811035548524,71.54591441995676,72.60208129882812,3631400.0,,MacdCross,760,736702.0,Broker,760,512.266260976332,12868.257783737457,BuySell,760,,,Trades - Net Profit/Loss,760,,
761,,761,2018-01-09 00:00:00,73.0519229323333,73.8049389305583,72.82700150195372,73.452880859375,2721800.0,,MacdCross,761,736703.0,Broker,761,512.266260976332,13013.053524708257,BuySell,761,,,Trades - Net Profit/Loss,761,,
762,,762,2018-01-10 00:00:00,72.934589584535,73.14973705498463,71.66326769246288,72.27937316894531,2257200.0,,MacdCross,762,736704.0,Broker,762,512.266260976332,12813.336783597719,BuySell,762,,,Trades - Net Profit/Loss,762,,
763,,763,2018-01-11 00:00:00,72.41627153626499,73.03236944700684,72.09355038541753,72.94435119628906,1629300.0,,MacdCross,763,736705.0,Broker,763,512.266260976332,12926.507958882117,BuySell,763,,,Trades - Net Profit/Loss,763,,
764,,764,2018-01-12 00:00:00,73.25730921795854,74.02009935240201,73.12039108973393,73.72671508789062,1915700.0,,MacdCross,764,736706.0,Broker,764,512.266260976332,13059.65678105644,BuySell,764,,,Trades - Net Profit/Loss,764,,
765,,765,2018-01-16 00:00:00,74.38192203176133,74.71442465333467,73.55067666943424,73.87339782714844,2599100.0,,MacdCross,765,736710.0,Broker,765,512.266260976332,13084.620399872614,BuySell,765,,,Trades - Net Profit/Loss,765,,
766,,766,2018-01-17 00:00:00,74.13743672860434,75.33052162797782,73.72670478454583,75.07625579833984,2769600.0,,MacdCross,766,736711.0,Broker,766,512.266260976332,13289.332201920726,BuySell,766,,,Trades - Net Profit/Loss,766,,
767,,767,2018-01-18 00:00:00,75.08214620307827,75.08214620307827,74.29850700021787,74.76869201660156,2589000.0,,MacdCross,767,736712.0,Broker,767,512.266260976332,13236.98858570641,BuySell,767,,,Trades - Net Profit/Loss,767,,
768,,768,2018-01-19 00:00:00,75.12134040221179,75.33684158963148,74.660952860604,75.05277252197266,4829600.0,,MacdCross,768,736713.0,Broker,768,512.266260976332,13285.335633798592,BuySell,768,,,Trades - Net Profit/Loss,768,,
769,,769,2018-01-22 00:00:00,75.10175045413064,75.99314043164814,75.05277766394089,75.89518737792969,4195100.0,,MacdCross,769,736716.0,Broker,769,512.266260976332,13428.704399991539,BuySell,769,,,Trades - Net Profit/Loss,769,,
770,,770,2018-01-23 00:00:00,75.71886047589653,76.71799347011537,75.39560870854939,76.00292205810547,2264100.0,,MacdCross,770,736717.0,Broker,770,512.266260976332,13447.039532692215,BuySell,770,,,Trades - Net Profit/Loss,770,,
771,,771,2018-01-24 00:00:00,76.56126229993522,76.90410165160164,76.01271186393159,76.727783203125,2585300.0,,MacdCross,771,736718.0,Broker,771,512.266260976332,13570.40208653108,BuySell,771,,,Trades - Net Profit/Loss,771,,
772,,772,2018-01-25 00:00:00,76.86490801603708,77.75629020364345,76.74735990931848,77.62895202636719,2327300.0,,MacdCross,772,736719.0,Broker,772,512.266260976332,13723.770063610504,BuySell,772,,,Trades - Net Profit/Loss,772,,
773,,773,2018-01-26 00:00:00,77.86405652072739,78.49096493672988,77.75630593610154,78.4517822265625,2532800.0,,MacdCross,773,736720.0,Broker,773,512.266260976332,13863.805759507959,BuySell,773,,,Trades - Net Profit/Loss,773,,
774,,774,2018-01-29 00:00:00,78.17751280300382,78.31464855555936,77.49183404022612,77.5604019165039,2662400.0,,MacdCross,774,736723.0,Broker,774,512.266260976332,13712.103668361187,BuySell,774,,,Trades - Net Profit/Loss,774,,
775,,775,2018-01-30 00:00:00,76.835523178233,77.08040946324947,76.31636544973192,76.74736022949219,3808700.0,,MacdCross,775,736724.0,Broker,775,512.266260976332,13573.733858396383,BuySell,775,,,Trades - Net Profit/Loss,775,,
776,,776,2018-01-31 00:00:00,76.88450138981233,77.15877285269809,74.97439122090302,75.16050720214844,4136400.0,,MacdCross,776,736725.0,Broker,776,512.266260976332,13303.670766499268,BuySell,776,,,Trades - Net Profit/Loss,776,,
777,,777,2018-02-01 00:00:00,75.26826035690854,76.66901049238653,75.1213345345427,76.22821807861328,2981800.0,,MacdCross,777,736726.0,Broker,777,13322.009043349577,13322.009043349577,BuySell,777,,77.81904564977232,Trades - Net Profit/Loss,777,1547.8768907836006,
778,,778,2018-02-02 00:00:00,75.94416230741984,76.52209804531503,75.16053038225886,75.20950317382812,2595200.0,,MacdCross,778,736727.0,Broker,778,13322.009043349577,13322.009043349577,BuySell,778,,,Trades - Net Profit/Loss,778,,
779,,779,2018-02-05 00:00:00,75.07235969059286,75.34663120990005,71.68313346581111,72.31983947753906,2962000.0,,MacdCross,779,736730.0,Broker,779,13322.009043349577,13322.009043349577,BuySell,779,,,Trades - Net Profit/Loss,779,,
780,,780,2018-02-06 00:00:00,71.25212816009338,73.03490043553136,70.65460488620072,71.77128601074219,4924300.0,,MacdCross,780,736731.0,Broker,780,13322.009043349577,13322.009043349577,BuySell,780,,,Trades - Net Profit/Loss,780,,
781,,781,2018-02-07 00:00:00,71.21293657111038,73.46589363182109,71.20314649942888,72.34921264648438,4534900.0,,MacdCross,781,736732.0,Broker,781,13322.009043349577,13322.009043349577,BuySell,781,,,Trades - Net Profit/Loss,781,,
782,,782,2018-02-08 00:00:00,72.44716999981816,73.0348956892768,70.0374894417014,70.04728698730469,2730000.0,,MacdCross,782,736733.0,Broker,782,13322.009043349577,13322.009043349577,BuySell,782,,,Trades - Net Profit/Loss,782,,
783,,783,2018-02-09 00:00:00,70.75253842381818,71.38923669322016,68.7640558022436,70.87007904052734,3296500.0,,MacdCross,783,736734.0,Broker,783,13322.009043349577,13322.009043349577,BuySell,783,,,Trades - Net Profit/Loss,783,,
784,,784,2018-02-12 00:00:00,71.44804577237723,72.52554424643724,71.11499644136173,71.69293212890625,3828000.0,,MacdCross,784,736737.0,Broker,784,13322.009043349577,13322.009043349577,BuySell,784,,,Trades - Net Profit/Loss,784,,
785,,785,2018-02-13 00:00:00,71.6145517651779,72.28064281494945,71.46761848723739,71.74188995361328,2416200.0,,MacdCross,785,736738.0,Broker,785,13322.009043349577,13322.009043349577,BuySell,785,,,Trades - Net Profit/Loss,785,,
786,,786,2018-02-14 00:00:00,71.30109671804185,73.04468599574949,71.29129917340954,72.93693542480469,2947800.0,,MacdCross,786,736739.0,Broker,786,13322.009043349577,13322.009043349577,BuySell,786,,,Trades - Net Profit/Loss,786,,
787,,787,2018-02-15 00:00:00,77.63875114979375,79.73497718556972,74.20054556002283,76.89429473876953,6022200.0,,MacdCross,787,736740.0,Broker,787,13322.009043349577,13322.009043349577,BuySell,787,,,Trades - Net Profit/Loss,787,,
788,,788,2018-02-16 00:00:00,76.5514607347269,78.4419833155966,76.5514607347269,78.0991439819336,3921100.0,,MacdCross,788,736741.0,Broker,788,13322.009043349577,13322.009043349577,BuySell,788,,,Trades - Net Profit/Loss,788,,
789,,789,2018-02-20 00:00:00,77.58977806249693,79.80355241166575,77.45264232588212,78.70645904541016,3646700.0,,MacdCross,789,736745.0,Broker,789,13322.009043349577,13322.009043349577,BuySell,789,,,Trades - Net Profit/Loss,789,,
790,,790,2018-02-21 00:00:00,78.72606297816158,80.10721804444267,78.66728517491231,78.85340118408203,3403100.0,,MacdCross,790,736746.0,Broker,790,13322.009043349577,13322.009043349577,BuySell,790,,,Trades - Net Profit/Loss,790,,
791,,791,2018-02-22 00:00:00,79.37255193724432,80.00925785664874,78.86319168572317,79.10807800292969,2417700.0,,MacdCross,791,736747.0,Broker,791,13322.009043349577,13322.009043349577,BuySell,791,,,Trades - Net Profit/Loss,791,,
792,,792,2018-02-23 00:00:00,79.50967655448382,81.23367807898333,79.34315567567877,81.09654235839844,2697200.0,,MacdCross,792,736748.0,Broker,792,13322.009043349577,13322.009043349577,BuySell,792,,,Trades - Net Profit/Loss,792,,
793,,793,2018-02-26 00:00:00,81.75284609638473,81.75284609638473,81.09655256904828,81.59612274169922,2211700.0,,MacdCross,793,736751.0,Broker,793,13322.009043349577,13322.009043349577,BuySell,793,,,Trades - Net Profit/Loss,793,,
794,,794,2018-02-27 00:00:00,81.3120373174129,81.66467413598758,79.94067274221534,79.99944305419922,2240900.0,,MacdCross,794,736752.0,Broker,794,13322.009043349577,13322.009043349577,BuySell,794,,,Trades - Net Profit/Loss,794,,
795,,795,2018-02-28 00:00:00,80.20516469489013,80.79289784052604,79.18643670868194,79.2060317993164,1968200.0,,MacdCross,795,736753.0,Broker,795,13322.009043349577,13322.009043349577,BuySell,795,,,Trades - Net Profit/Loss,795,,
796,,796,2018-03-01 00:00:00,79.2060392198262,79.90151553575863,78.19710868441241,78.79463195800781,3010300.0,,MacdCross,796,736754.0,Broker,796,13322.009043349577,13322.009043349577,BuySell,796,,,Trades - Net Profit/Loss,796,,
797,,797,2018-03-02 00:00:00,78.29505463490395,79.83294042764409,78.226486764145,79.61743927001953,2027200.0,,MacdCross,797,736755.0,Broker,797,13322.009043349577,13322.009043349577,BuySell,797,,,Trades - Net Profit/Loss,797,,
798,,798,2018-03-05 00:00:00,79.35296862735838,80.88105693820268,79.04930449567024,80.2149658203125,2148500.0,,MacdCross,798,736758.0,Broker,798,13322.009043349577,13322.009043349577,BuySell,798,,,Trades - Net Profit/Loss,798,,
799,,799,2018-03-06 00:00:00,80.32271804497309,80.45985379498771,79.2746048279539,79.84274291992188,2102700.0,,MacdCross,799,736759.0,Broker,799,13322.009043349577,13322.009043349577,BuySell,799,,,Trades - Net Profit/Loss,799,,
800,,800,2018-03-07 00:00:00,79.32357947914588,80.28352966141532,79.31378193388348,80.0876235961914,2878600.0,,MacdCross,800,736760.0,Broker,800,13322.009043349577,13322.009043349577,BuySell,800,,,Trades - Net Profit/Loss,800,,
801,,801,2018-03-08 00:00:00,80.3227215364384,81.15533361867287,80.25415365845058,80.85167694091797,2458100.0,,MacdCross,801,736761.0,Broker,801,13322.009043349577,13322.009043349577,BuySell,801,,,Trades - Net Profit/Loss,801,,
802,,802,2018-03-09 00:00:00,81.36103292427124,83.31033351670847,81.28267497740961,82.79116821289062,3028700.0,,MacdCross,802,736762.0,Broker,802,13322.009043349577,13322.009043349577,BuySell,802,,,Trades - Net Profit/Loss,802,,
803,,803,2018-03-12 00:00:00,83.15359580962023,83.21236613324774,82.36995661901324,82.68341827392578,2316300.0,,MacdCross,803,736765.0,Broker,803,13322.009043349577,13322.009043349577,BuySell,803,,,Trades - Net Profit/Loss,803,,
804,,804,2018-03-13 00:00:00,83.16339770729844,83.79030610326046,82.60505718360298,82.85973358154297,1911500.0,,MacdCross,804,736766.0,Broker,804,13322.009043349577,13322.009043349577,BuySell,804,,,Trades - Net Profit/Loss,804,,
805,,805,2018-03-14 00:00:00,83.38867782772473,83.73152461669993,82.36994995172957,82.6246337890625,1794700.0,,MacdCross,805,736767.0,Broker,805,13322.009043349577,13322.009043349577,BuySell,805,,,Trades - Net Profit/Loss,805,,
806,,806,2018-03-15 00:00:00,82.59526055085976,83.60419102821974,82.24262364006668,82.95769500732422,1659200.0,,MacdCross,806,736768.0,Broker,806,13322.009043349577,13322.009043349577,BuySell,806,,,Trades - Net Profit/Loss,806,,
807,,807,2018-03-16 00:00:00,83.28093695075522,83.67275655993235,82.84994210666409,82.8695297241211,3151600.0,,MacdCross,807,736769.0,Broker,807,13322.009043349577,13322.009043349577,BuySell,807,,,Trades - Net Profit/Loss,807,,
808,,808,2018-03-19 00:00:00,82.10548174987684,82.59525437006779,80.67534659571973,81.44918823242188,2417800.0,,MacdCross,808,736772.0,Broker,808,13322.009043349577,13322.009043349577,BuySell,808,,,Trades - Net Profit/Loss,808,,
809,,809,2018-03-20 00:00:00,81.61571202478208,83.05564477495511,81.57652931697646,82.92830657958984,2653400.0,,MacdCross,809,736773.0,Broker,809,13322.009043349577,13322.009043349577,BuySell,809,,,Trades - Net Profit/Loss,809,,
810,,810,2018-03-21 00:00:00,83.13402253045672,83.9764321899763,82.3503832047004,82.37976837158203,3305400.0,,MacdCross,810,736774.0,Broker,810,13322.009043349577,13322.009043349577,BuySell,810,,,Trades - Net Profit/Loss,810,,
811,,811,2018-03-22 00:00:00,81.64510706940699,82.40915128075119,80.12681619319021,80.3814926147461,3224400.0,,MacdCross,811,736775.0,Broker,811,13322.009043349577,13322.009043349577,BuySell,811,,,Trades - Net Profit/Loss,811,,
812,,812,2018-03-23 00:00:00,80.47943527870368,81.1063435937209,78.67706826802673,78.95133972167969,2608000.0,,MacdCross,812,736776.0,Broker,812,13322.009043349577,13322.009043349577,BuySell,812,,,Trades - Net Profit/Loss,812,,
813,,813,2018-03-26 00:00:00,80.20515421880216,82.15445444876553,79.86231491085317,82.01731872558594,3089900.0,,MacdCross,813,736779.0,Broker,813,13322.009043349577,13322.009043349577,BuySell,813,,,Trades - Net Profit/Loss,813,,
814,,814,2018-03-27 00:00:00,82.36016911462849,82.72259608607861,79.54887146452973,80.18557739257812,2689900.0,,MacdCross,814,736780.0,Broker,814,13322.009043349577,13322.009043349577,BuySell,814,,,Trades - Net Profit/Loss,814,,
815,,815,2018-03-28 00:00:00,80.41087096746735,80.86146838692258,78.63789634658367,79.34317016601562,2634500.0,,MacdCross,815,736781.0,Broker,815,13322.009043349577,13322.009043349577,BuySell,815,,,Trades - Net Profit/Loss,815,,
816,,816,2018-03-29 00:00:00,79.82312598381071,81.80181121826172,79.43130645956276,81.80181121826172,4122900.0,,MacdCross,816,736782.0,Broker,816,13322.009043349577,13322.009043349577,BuySell,816,,,Trades - Net Profit/Loss,816,,
817,,817,2018-04-02 00:00:00,81.46877400281409,81.58632211939754,79.02970850206873,79.54886627197266,2566000.0,,MacdCross,817,736786.0,Broker,817,13322.009043349577,13322.009043349577,BuySell,817,,,Trades - Net Profit/Loss,817,,
818,,818,2018-04-03 00:00:00,80.10721842816909,81.47858342825934,79.72519633523981,81.1749267578125,2216500.0,,MacdCross,818,736787.0,Broker,818,13322.009043349577,13322.009043349577,BuySell,818,,,Trades - Net Profit/Loss,818,,
819,,819,2018-04-04 00:00:00,79.9113075969597,81.36103046005161,79.07869558423748,81.15532684326172,3093300.0,,MacdCross,819,736788.0,Broker,819,13322.009043349577,13322.009043349577,BuySell,819,,,Trades - Net Profit/Loss,819,,
820,,820,2018-04-05 00:00:00,81.58633137894594,82.60505941827776,81.15532904256077,81.8116226196289,2522000.0,,MacdCross,820,736789.0,Broker,820,13322.009043349577,13322.009043349577,BuySell,820,,,Trades - Net Profit/Loss,820,,
821,,821,2018-04-06 00:00:00,81.05737892093583,81.41981339624081,78.42239949868437,79.31378936767578,2752300.0,,MacdCross,821,736790.0,Broker,821,13322.009043349577,13322.009043349577,BuySell,821,,,Trades - Net Profit/Loss,821,,
822,,822,2018-04-09 00:00:00,80.13658811358478,81.2924517152436,79.8917018206345,80.19536590576172,2456700.0,,MacdCross,822,736793.0,Broker,822,13322.009043349577,13322.009043349577,BuySell,822,,,Trades - Net Profit/Loss,822,,
823,,823,2018-04-10 00:00:00,81.25328325612108,81.76265101982366,80.59698966955996,81.39041900634766,2335000.0,,MacdCross,823,736794.0,Broker,823,13322.009043349577,13322.009043349577,BuySell,823,,,Trades - Net Profit/Loss,823,,
824,,824,2018-04-11 00:00:00,80.88105407751665,81.80182903909319,80.87125653210866,81.3708267211914,2239700.0,,MacdCross,824,736795.0,Broker,824,13322.009043349577,13322.009043349577,BuySell,824,,,Trades - Net Profit/Loss,824,,
825,,825,2018-04-12 00:00:00,81.86060030689278,82.65402960730844,81.69407939972807,82.24262237548828,1369500.0,,MacdCross,825,736796.0,Broker,825,13322.009043349577,13322.009043349577,BuySell,825,,,Trades - Net Profit/Loss,825,,
826,,826,2018-04-13 00:00:00,82.52669445913509,82.70301291833738,81.51776395999782,81.86060333251953,1162600.0,,MacdCross,826,736797.0,Broker,826,13322.009043349577,13322.009043349577,BuySell,826,,,Trades - Net Profit/Loss,826,,
827,,827,2018-04-16 00:00:00,82.76176998075458,83.11440684263363,82.14465920913455,82.67361450195312,1663000.0,,MacdCross,827,736800.0,Broker,827,13322.009043349577,13322.009043349577,BuySell,827,,,Trades - Net Profit/Loss,827,,
828,,828,2018-04-17 00:00:00,83.241759538058,84.18212209147875,83.08502870915258,83.91764068603516,1901000.0,,MacdCross,828,736801.0,Broker,828,13322.009043349577,13322.009043349577,BuySell,828,,,Trades - Net Profit/Loss,828,,
829,,829,2018-04-18 00:00:00,83.94702068601535,84.6131117212293,83.4572480858091,84.21150207519531,2151300.0,,MacdCross,829,736802.0,Broker,829,13322.009043349577,13322.009043349577,BuySell,829,,,Trades - Net Profit/Loss,829,,
830,,830,2018-04-19 00:00:00,83.79555578286995,84.25661893379103,83.20696755194525,83.78575134277344,2176100.0,,MacdCross,830,736803.0,Broker,830,13322.009043349577,13322.009043349577,BuySell,830,,,Trades - Net Profit/Loss,830,,
831,,831,2018-04-20 00:00:00,83.7661403614003,84.29587209589698,83.52089460381703,83.82499694824219,1815200.0,,MacdCross,831,736804.0,Broker,831,13322.009043349577,13322.009043349577,BuySell,831,,,Trades - Net Profit/Loss,831,,
832,,832,2018-04-23 00:00:00,83.96233494119723,84.12910774634848,83.39337046512114,83.6778564453125,1396200.0,,MacdCross,832,736807.0,Broker,832,13322.009043349577,13322.009043349577,BuySell,832,,,Trades - Net Profit/Loss,832,,
833,,833,2018-04-24 00:00:00,84.19776870904569,84.2664372164298,81.8924602648011,82.74591064453125,2108700.0,,MacdCross,833,736808.0,Broker,833,13322.009043349577,13322.009043349577,BuySell,833,,,Trades - Net Profit/Loss,833,,
