===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,KDJ_MACDStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
726,,726,2017-11-16 00:00:00,68.42628775602553,68.93481197083004,68.17202191808778,68.85658264160156,2055500.0,,KDJ_MACDStrategy,726,736649.0,Broker,726,12177.397120010835,12177.397120010835,BuySell,726,,,Trades - Net Profit/Loss,726,,
727,,727,2017-11-17 00:00:00,68.690319021216,69.55090868492665,68.690319021216,69.22818756103516,2355100.0,,KDJ_MACDStrategy,727,736650.0,Broker,727,12177.397120010835,12177.397120010835,BuySell,727,,,Trades - Net Profit/Loss,727,,
728,,728,2017-11-20 00:00:00,69.23798939195493,69.57048461542216,68.9348236434776,69.38467407226562,2268300.0,,KDJ_MACDStrategy,728,736653.0,Broker,728,12177.397120010835,12177.397120010835,BuySell,728,,,Trades - Net Profit/Loss,728,,
729,,729,2017-11-21 00:00:00,69.46290047257133,70.54841171073029,69.40422660923446,69.7856216430664,2725400.0,,KDJ_MACDStrategy,729,736654.0,Broker,729,12177.397120010835,12177.397120010835,BuySell,729,,,Trades - Net Profit/Loss,729,,
730,,730,2017-11-22 00:00:00,69.75628764314885,70.24525642102978,69.38466659687364,69.50202178955078,1437200.0,,KDJ_MACDStrategy,730,736655.0,Broker,730,12177.397120010835,12177.397120010835,BuySell,730,,,Trades - Net Profit/Loss,730,,
731,,731,2017-11-24 00:00:00,69.59980790362893,69.8442922709687,69.36510500008256,69.7171630859375,1200300.0,,KDJ_MACDStrategy,731,736657.0,Broker,731,12177.397120010835,12177.397120010835,BuySell,731,,,Trades - Net Profit/Loss,731,,
732,,732,2017-11-27 00:00:00,69.9127624242123,70.21592817754465,69.64872253435237,69.96166229248047,1997500.0,,KDJ_MACDStrategy,732,736660.0,Broker,732,12177.397120010835,12177.397120010835,BuySell,732,,,Trades - Net Profit/Loss,732,,
733,,733,2017-11-28 00:00:00,70.01054882896084,70.04966722808062,69.68783509309807,69.8149642944336,2610400.0,,KDJ_MACDStrategy,733,736661.0,Broker,733,12177.397120010835,12177.397120010835,BuySell,733,,,Trades - Net Profit/Loss,733,,
734,,734,2017-11-29 00:00:00,70.40171148823933,70.50928519935619,69.70737682807518,70.03009796142578,1618400.0,,KDJ_MACDStrategy,734,736662.0,Broker,734,12177.397120010835,12177.397120010835,BuySell,734,,,Trades - Net Profit/Loss,734,,
735,,735,2017-11-30 00:00:00,70.25503771334998,71.10584616111713,70.25503771334998,70.69511413574219,2602100.0,,KDJ_MACDStrategy,735,736663.0,Broker,735,12177.397120010835,12177.397120010835,BuySell,735,,,Trades - Net Profit/Loss,735,,
736,,736,2017-12-01 00:00:00,70.62667345884502,70.75380269468704,69.70740948269481,70.70491027832031,1932200.0,,KDJ_MACDStrategy,736,736664.0,Broker,736,12177.397120010835,12177.397120010835,BuySell,736,,,Trades - Net Profit/Loss,736,,
737,,737,2017-12-04 00:00:00,70.8417864971522,71.1840630893993,69.4335542763983,69.45310974121094,3581400.0,,KDJ_MACDStrategy,737,736667.0,Broker,737,12177.397120010835,12177.397120010835,BuySell,737,,,Trades - Net Profit/Loss,737,,
738,,738,2017-12-05 00:00:00,69.25753593149041,70.18657360532845,69.04238848001518,69.28687286376953,2261500.0,,KDJ_MACDStrategy,738,736668.0,Broker,738,12177.397120010835,12177.397120010835,BuySell,738,,,Trades - Net Profit/Loss,738,,
739,,739,2017-12-06 00:00:00,69.04238104607262,69.54113122432996,68.92503332959124,69.40422058105469,1507400.0,,KDJ_MACDStrategy,739,736669.0,Broker,739,12177.397120010835,12177.397120010835,BuySell,739,,,Trades - Net Profit/Loss,739,,
740,,740,2017-12-07 00:00:00,69.40423184855968,70.25503277545585,69.1988658503064,70.0594482421875,2694400.0,,KDJ_MACDStrategy,740,736670.0,Broker,740,12177.397120010835,12177.397120010835,BuySell,740,,,Trades - Net Profit/Loss,740,,
741,,741,2017-12-08 00:00:00,70.30393277115562,70.39195103404161,69.72695317418174,70.29415130615234,1640000.0,,KDJ_MACDStrategy,741,736671.0,Broker,741,12177.397120010835,12177.397120010835,BuySell,741,,,Trades - Net Profit/Loss,741,,
742,,742,2017-12-11 00:00:00,70.25504744909964,70.38218413724266,69.94210765386588,70.18659210205078,1172500.0,,KDJ_MACDStrategy,742,736674.0,Broker,742,12177.397120010835,12177.397120010835,BuySell,742,,,Trades - Net Profit/Loss,742,,
743,,743,2017-12-12 00:00:00,70.18658617935347,71.0569576056328,70.05945696301148,70.63644409179688,1939900.0,,KDJ_MACDStrategy,743,736675.0,Broker,743,12177.397120010835,12177.397120010835,BuySell,743,,,Trades - Net Profit/Loss,743,,
744,,744,2017-12-13 00:00:00,70.54843148026062,71.37967710844485,70.47019466650669,70.78313446044922,1595100.0,,KDJ_MACDStrategy,744,736676.0,Broker,744,12177.397120010835,12177.397120010835,BuySell,744,,,Trades - Net Profit/Loss,744,,
745,,745,2017-12-14 00:00:00,70.6559986006398,70.86136462165898,69.99100066830853,70.17681121826172,1364500.0,,KDJ_MACDStrategy,745,736677.0,Broker,745,12177.397120010835,12177.397120010835,BuySell,745,,,Trades - Net Profit/Loss,745,,
746,,746,2017-12-15 00:00:00,70.61689046563282,70.6755643484349,69.94211096911457,70.37240600585938,2843200.0,,KDJ_MACDStrategy,746,736678.0,Broker,746,12177.397120010835,12177.397120010835,BuySell,746,,,Trades - Net Profit/Loss,746,,
747,,747,2017-12-18 00:00:00,70.37237920799136,71.31119828068937,70.32348681129909,71.02759552001953,1657800.0,,KDJ_MACDStrategy,747,736681.0,Broker,747,12177.397120010835,12177.397120010835,BuySell,747,,,Trades - Net Profit/Loss,747,,
748,,748,2017-12-19 00:00:00,71.21341075340538,71.95664536652902,71.12539995687467,71.19385528564453,1946300.0,,KDJ_MACDStrategy,748,736682.0,Broker,748,12177.397120010835,12177.397120010835,BuySell,748,,,Trades - Net Profit/Loss,748,,
749,,749,2017-12-20 00:00:00,71.07651328210703,71.54592666723764,70.57776295935687,71.10585021972656,1806300.0,,KDJ_MACDStrategy,749,736683.0,Broker,749,12177.397120010835,12177.397120010835,BuySell,749,,,Trades - Net Profit/Loss,749,,
750,,750,2017-12-21 00:00:00,71.38945727011225,71.69261559152413,70.67555941453897,70.68534088134766,1163500.0,,KDJ_MACDStrategy,750,736684.0,Broker,750,12177.397120010835,12177.397120010835,BuySell,750,,,Trades - Net Profit/Loss,750,,
751,,751,2017-12-22 00:00:00,70.67554710340428,70.77334683230913,70.20614123337683,70.40172576904297,1345700.0,,KDJ_MACDStrategy,751,736685.0,Broker,751,12177.397120010835,12177.397120010835,BuySell,751,,,Trades - Net Profit/Loss,751,,
752,,752,2017-12-26 00:00:00,70.80267699044512,70.94936910869158,70.3137082370043,70.7439956665039,791900.0,,KDJ_MACDStrategy,752,736689.0,Broker,752,12177.397120010835,12177.397120010835,BuySell,752,,,Trades - Net Profit/Loss,752,,
753,,753,2017-12-27 00:00:00,70.98848842903996,71.08628816013798,70.65599321873691,70.85157775878906,1159800.0,,KDJ_MACDStrategy,753,736690.0,Broker,753,12177.397120010835,12177.397120010835,BuySell,753,,,Trades - Net Profit/Loss,753,,
754,,754,2017-12-28 00:00:00,70.89070763008847,70.99828138284563,70.54843089907624,70.79291534423828,710500.0,,KDJ_MACDStrategy,754,736691.0,Broker,754,12177.397120010835,12177.397120010835,BuySell,754,,,Trades - Net Profit/Loss,754,,
755,,755,2017-12-29 00:00:00,70.94938048557347,71.15474649962096,70.45063018798828,70.45063018798828,1704100.0,,KDJ_MACDStrategy,755,736692.0,Broker,755,12177.397120010835,12177.397120010835,BuySell,755,,,Trades - Net Profit/Loss,755,,
756,,756,2018-01-02 00:00:00,70.93960838066131,70.98850079365435,69.89321524087285,70.18659210205078,2135600.0,,KDJ_MACDStrategy,756,736696.0,Broker,756,12177.397120010835,12177.397120010835,BuySell,756,,,Trades - Net Profit/Loss,756,,
757,,757,2018-01-03 00:00:00,70.18657902977885,70.58753703143871,69.76606555877865,70.5093002319336,2328200.0,,KDJ_MACDStrategy,757,736697.0,Broker,757,12177.397120010835,12177.397120010835,BuySell,757,,,Trades - Net Profit/Loss,757,,
758,,758,2018-01-04 00:00:00,71.1449570258804,71.30143061577395,70.66576971370644,70.9298095703125,2534000.0,,KDJ_MACDStrategy,758,736698.0,Broker,758,12177.397120010835,12177.397120010835,BuySell,758,,,Trades - Net Profit/Loss,758,,
759,,759,2018-01-05 00:00:00,71.2231951352793,72.2891435070837,70.96892927754543,71.74150085449219,2166100.0,,KDJ_MACDStrategy,759,736699.0,Broker,759,12177.397120010835,12177.397120010835,BuySell,759,,,Trades - Net Profit/Loss,759,,
760,,760,2018-01-08 00:00:00,71.80996182056059,72.77811800337781,71.54592193836393,72.60208892822266,3631400.0,,KDJ_MACDStrategy,760,736702.0,Broker,760,12177.397120010835,12177.397120010835,BuySell,760,,,Trades - Net Profit/Loss,760,,
761,,761,2018-01-09 00:00:00,73.05194569557696,73.80496192844446,72.82702419511104,73.4529037475586,2721800.0,,KDJ_MACDStrategy,761,736703.0,Broker,761,12177.397120010835,12177.397120010835,BuySell,761,,,Trades - Net Profit/Loss,761,,
762,,762,2018-01-10 00:00:00,72.934589584535,73.14973705498463,71.66326769246288,72.27937316894531,2257200.0,,KDJ_MACDStrategy,762,736704.0,Broker,762,12177.397120010835,12177.397120010835,BuySell,762,,,Trades - Net Profit/Loss,762,,
763,,763,2018-01-11 00:00:00,72.41627911042661,73.03237708560738,72.09355792582511,72.9443588256836,1629300.0,,KDJ_MACDStrategy,763,736705.0,Broker,763,12177.397120010835,12177.397120010835,BuySell,763,,,Trades - Net Profit/Loss,763,,
764,,764,2018-01-12 00:00:00,73.25731679877796,74.02010701215656,73.12039865638476,73.72672271728516,1915700.0,,KDJ_MACDStrategy,764,736706.0,Broker,764,12177.397120010835,12177.397120010835,BuySell,764,,,Trades - Net Profit/Loss,764,,
765,,765,2018-01-16 00:00:00,74.38193739558771,74.71444008584054,73.5506918615642,73.8734130859375,2599100.0,,KDJ_MACDStrategy,765,736710.0,Broker,765,12177.397120010835,12177.397120010835,BuySell,765,,,Trades - Net Profit/Loss,765,,
766,,766,2018-01-17 00:00:00,74.13743672860434,75.33052162797782,73.72670478454583,75.07625579833984,2769600.0,,KDJ_MACDStrategy,766,736711.0,Broker,766,12177.397120010835,12177.397120010835,BuySell,766,,,Trades - Net Profit/Loss,766,,
767,,767,2018-01-18 00:00:00,75.08215386445765,75.08215386445765,74.29851458163473,74.7686996459961,2589000.0,,KDJ_MACDStrategy,767,736712.0,Broker,767,12177.397120010835,12177.397120010835,BuySell,767,,,Trades - Net Profit/Loss,767,,
768,,768,2018-01-19 00:00:00,75.12131749311764,75.33681861481783,74.66093009191019,75.05274963378906,4829600.0,,KDJ_MACDStrategy,768,736713.0,Broker,768,12177.397120010835,12177.397120010835,BuySell,768,,,Trades - Net Profit/Loss,768,,
769,,769,2018-01-22 00:00:00,75.10174290449667,75.99313279240684,75.05277011922993,75.89517974853516,4195100.0,,KDJ_MACDStrategy,769,736716.0,Broker,769,12177.397120010835,12177.397120010835,BuySell,769,,,Trades - Net Profit/Loss,769,,
770,,770,2018-01-23 00:00:00,75.71884527413734,76.71797806776442,75.39559357168811,76.0029067993164,2264100.0,,KDJ_MACDStrategy,770,736717.0,Broker,770,12177.397120010835,12177.397120010835,BuySell,770,,,Trades - Net Profit/Loss,770,,
771,,771,2018-01-24 00:00:00,76.56126991277182,76.90410929852833,76.01271942222331,76.72779083251953,2585300.0,,KDJ_MACDStrategy,771,736718.0,Broker,771,12177.397120010835,12177.397120010835,BuySell,771,,,Trades - Net Profit/Loss,771,,
772,,772,2018-01-25 00:00:00,76.86491557034115,77.75629784555281,76.7473674520699,77.62895965576172,2327300.0,,KDJ_MACDStrategy,772,736719.0,Broker,772,12177.397120010835,12177.397120010835,BuySell,772,,,Trades - Net Profit/Loss,772,,
773,,773,2018-01-26 00:00:00,77.86405652072739,78.49096493672988,77.75630593610154,78.4517822265625,2532800.0,,KDJ_MACDStrategy,773,736720.0,Broker,773,12177.397120010835,12177.397120010835,BuySell,773,,,Trades - Net Profit/Loss,773,,
774,,774,2018-01-29 00:00:00,78.17751280300382,78.31464855555936,77.49183404022612,77.5604019165039,2662400.0,,KDJ_MACDStrategy,774,736723.0,Broker,774,12177.397120010835,12177.397120010835,BuySell,774,,,Trades - Net Profit/Loss,774,,
775,,775,2018-01-30 00:00:00,76.83553081639175,77.08041712575216,76.3163730362816,76.74736785888672,3808700.0,,KDJ_MACDStrategy,775,736724.0,Broker,775,12177.397120010835,12177.397120010835,BuySell,775,,,Trades - Net Profit/Loss,775,,
776,,776,2018-01-31 00:00:00,76.8845091942061,77.15878068493261,74.97439883140528,75.16051483154297,4136400.0,,KDJ_MACDStrategy,776,736725.0,Broker,776,12177.397120010835,12177.397120010835,BuySell,776,,,Trades - Net Profit/Loss,776,,
777,,777,2018-02-01 00:00:00,75.26826035690854,76.66901049238653,75.1213345345427,76.22821807861328,2981800.0,,KDJ_MACDStrategy,777,736726.0,Broker,777,12177.397120010835,12177.397120010835,BuySell,777,,,Trades - Net Profit/Loss,777,,
778,,778,2018-02-02 00:00:00,75.94415460350008,76.52209028276837,75.1605227578322,75.2094955444336,2595200.0,,KDJ_MACDStrategy,778,736727.0,Broker,778,12177.397120010835,12177.397120010835,BuySell,778,,,Trades - Net Profit/Loss,778,,
779,,779,2018-02-05 00:00:00,75.072367610365,75.34663915860654,71.68314102803623,72.3198471069336,2962000.0,,KDJ_MACDStrategy,779,736730.0,Broker,779,12177.397120010835,12177.397120010835,BuySell,779,,,Trades - Net Profit/Loss,779,,
780,,780,2018-02-06 00:00:00,71.25212058588609,73.03489267181273,70.65459737551105,71.77127838134766,4924300.0,,KDJ_MACDStrategy,780,736731.0,Broker,780,12177.397120010835,12177.397120010835,BuySell,780,,,Trades - Net Profit/Loss,780,,
781,,781,2018-02-07 00:00:00,71.21294408068191,73.46590137897225,71.20315400796804,72.3492202758789,4534900.0,,KDJ_MACDStrategy,781,736732.0,Broker,781,12177.397120010835,12177.397120010835,BuySell,781,,,Trades - Net Profit/Loss,781,,
782,,782,2018-02-08 00:00:00,72.44716999981816,73.0348956892768,70.0374894417014,70.04728698730469,2730000.0,,KDJ_MACDStrategy,782,736733.0,Broker,782,12177.397120010835,12177.397120010835,BuySell,782,,,Trades - Net Profit/Loss,782,,
783,,783,2018-02-09 00:00:00,70.75256127404089,71.38925974907077,68.76407801026643,70.87010192871094,3296500.0,,KDJ_MACDStrategy,783,736734.0,Broker,783,12177.397120010835,12177.397120010835,BuySell,783,,,Trades - Net Profit/Loss,783,,
784,,784,2018-02-12 00:00:00,71.44803056570862,72.5255288104389,71.11498130557779,71.69291687011719,3828000.0,,KDJ_MACDStrategy,784,736737.0,Broker,784,12177.397120010835,12177.397120010835,BuySell,784,,,Trades - Net Profit/Loss,784,,
785,,785,2018-02-13 00:00:00,71.6145669968834,72.28065818832592,71.46763368769165,71.74190521240234,2416200.0,,KDJ_MACDStrategy,785,736738.0,Broker,785,12177.397120010835,12177.397120010835,BuySell,785,,,Trades - Net Profit/Loss,785,,
786,,786,2018-02-14 00:00:00,71.30109671804185,73.04468599574949,71.29129917340954,72.93693542480469,2947800.0,,KDJ_MACDStrategy,786,736739.0,Broker,786,12177.397120010835,12177.397120010835,BuySell,786,,,Trades - Net Profit/Loss,786,,
787,,787,2018-02-15 00:00:00,77.63875114979375,79.73497718556972,74.20054556002283,76.89429473876953,6022200.0,,KDJ_MACDStrategy,787,736740.0,Broker,787,12177.397120010835,12177.397120010835,BuySell,787,,,Trades - Net Profit/Loss,787,,
788,,788,2018-02-16 00:00:00,76.5514607347269,78.4419833155966,76.5514607347269,78.0991439819336,3921100.0,,KDJ_MACDStrategy,788,736741.0,Broker,788,12177.397120010835,12177.397120010835,BuySell,788,,,Trades - Net Profit/Loss,788,,
789,,789,2018-02-20 00:00:00,77.58979310479552,79.80356788314786,77.45265734159426,78.70647430419922,3646700.0,,KDJ_MACDStrategy,789,736745.0,Broker,789,12177.397120010835,12177.397120010835,BuySell,789,,,Trades - Net Profit/Loss,789,,
790,,790,2018-02-21 00:00:00,78.72605536108756,80.10721029373616,78.66727756352529,78.8533935546875,3403100.0,,KDJ_MACDStrategy,790,736746.0,Broker,790,12177.397120010835,12177.397120010835,BuySell,790,,,Trades - Net Profit/Loss,790,,
791,,791,2018-02-22 00:00:00,79.37255959214542,80.00926557295547,78.86319929150021,79.10808563232422,2417700.0,,KDJ_MACDStrategy,791,736747.0,Broker,791,12177.397120010835,12177.397120010835,BuySell,791,,,Trades - Net Profit/Loss,791,,
792,,792,2018-02-23 00:00:00,79.50969899480027,81.23370100587125,79.34317806899742,81.09656524658203,2697200.0,,KDJ_MACDStrategy,792,736748.0,Broker,792,12177.397120010835,12177.397120010835,BuySell,792,,,Trades - Net Profit/Loss,792,,
793,,793,2018-02-26 00:00:00,81.7528537404332,81.7528537404332,81.09656015173204,81.59613037109375,2211700.0,,KDJ_MACDStrategy,793,736751.0,Broker,793,12177.397120010835,12177.397120010835,BuySell,793,,,Trades - Net Profit/Loss,793,,
794,,794,2018-02-27 00:00:00,81.3120528265612,81.66468971239648,79.94068798979478,79.99945831298828,2240900.0,,KDJ_MACDStrategy,794,736752.0,Broker,794,12177.397120010835,12177.397120010835,BuySell,794,,,Trades - Net Profit/Loss,794,,
795,,795,2018-02-28 00:00:00,80.20516469489013,80.79289784052604,79.18643670868194,79.2060317993164,1968200.0,,KDJ_MACDStrategy,795,736753.0,Broker,795,12177.397120010835,12177.397120010835,BuySell,795,,,Trades - Net Profit/Loss,795,,
796,,796,2018-03-01 00:00:00,79.2060315505966,79.90150779918864,78.19710111287385,78.79462432861328,3010300.0,,KDJ_MACDStrategy,796,736754.0,Broker,796,12177.397120010835,12177.397120010835,BuySell,796,,,Trades - Net Profit/Loss,796,,
797,,797,2018-03-02 00:00:00,78.29506213758009,79.83294807768917,78.22649426025058,79.61744689941406,2027200.0,,KDJ_MACDStrategy,797,736755.0,Broker,797,12177.397120010835,12177.397120010835,BuySell,797,,,Trades - Net Profit/Loss,797,,
798,,798,2018-03-05 00:00:00,79.35296107995,80.88104924545497,79.04929697714392,80.21495819091797,2148500.0,,KDJ_MACDStrategy,798,736758.0,Broker,798,12177.397120010835,12177.397120010835,BuySell,798,,,Trades - Net Profit/Loss,798,,
799,,799,2018-03-06 00:00:00,80.32272572023176,80.45986148335044,79.27461240305985,79.8427505493164,2102700.0,,KDJ_MACDStrategy,799,736759.0,Broker,799,12177.397120010835,12177.397120010835,BuySell,799,,,Trades - Net Profit/Loss,799,,
800,,800,2018-03-07 00:00:00,79.32357947914588,80.28352966141532,79.31378193388348,80.0876235961914,2878600.0,,KDJ_MACDStrategy,800,736760.0,Broker,800,12177.397120010835,12177.397120010835,BuySell,800,,,Trades - Net Profit/Loss,800,,
801,,801,2018-03-08 00:00:00,80.32272911591919,81.1553412767213,80.25416123146111,80.8516845703125,2458100.0,,KDJ_MACDStrategy,801,736761.0,Broker,801,12177.397120010835,12177.397120010835,BuySell,801,,,Trades - Net Profit/Loss,801,,
802,,802,2018-03-09 00:00:00,81.36102542666691,83.31032583947166,81.28266748702616,82.7911605834961,3028700.0,,KDJ_MACDStrategy,802,736762.0,Broker,802,12177.397120010835,12177.397120010835,BuySell,802,,,Trades - Net Profit/Loss,802,,
803,,803,2018-03-12 00:00:00,83.15360348239915,83.21237381144954,82.36996421948392,82.68342590332031,2316300.0,,KDJ_MACDStrategy,803,736765.0,Broker,803,12177.397120010835,12177.397120010835,BuySell,803,,,Trades - Net Profit/Loss,803,,
804,,804,2018-03-13 00:00:00,83.16339770729844,83.79030610326046,82.60505718360298,82.85973358154297,1911500.0,,KDJ_MACDStrategy,804,736766.0,Broker,804,12177.397120010835,12177.397120010835,BuySell,804,,,Trades - Net Profit/Loss,804,,
805,,805,2018-03-14 00:00:00,83.38868552766957,83.73153234830257,82.3699575576071,82.62464141845703,1794700.0,,KDJ_MACDStrategy,805,736767.0,Broker,805,12177.397120010835,12177.397120010835,BuySell,805,,,Trades - Net Profit/Loss,805,,
806,,806,2018-03-15 00:00:00,82.59524535873493,83.6041756505177,82.24260851280397,82.95767974853516,1659200.0,,KDJ_MACDStrategy,806,736768.0,Broker,806,12177.397120010835,12177.397120010835,BuySell,806,,,Trades - Net Profit/Loss,806,,
807,,807,2018-03-16 00:00:00,83.28094461802603,83.67276426327608,82.84994973425529,82.86953735351562,3151600.0,,KDJ_MACDStrategy,807,736769.0,Broker,807,12177.397120010835,12177.397120010835,BuySell,807,,,Trades - Net Profit/Loss,807,,
808,,808,2018-03-19 00:00:00,82.10549713161672,82.59526984356226,80.67536170953636,81.44920349121094,2417800.0,,KDJ_MACDStrategy,808,736772.0,Broker,808,12177.397120010835,12177.397120010835,BuySell,808,,,Trades - Net Profit/Loss,808,,
809,,809,2018-03-20 00:00:00,81.61571202478208,83.05564477495511,81.57652931697646,82.92830657958984,2653400.0,,KDJ_MACDStrategy,809,736773.0,Broker,809,12177.397120010835,12177.397120010835,BuySell,809,,,Trades - Net Profit/Loss,809,,
810,,810,2018-03-21 00:00:00,83.13399173346521,83.97640108091419,82.35035269800801,82.3797378540039,3305400.0,,KDJ_MACDStrategy,810,736774.0,Broker,810,12177.397120010835,12177.397120010835,BuySell,810,,,Trades - Net Profit/Loss,810,,
811,,811,2018-03-22 00:00:00,81.64509157074647,82.40913563705244,80.12680098274629,80.38147735595703,3224400.0,,KDJ_MACDStrategy,811,736775.0,Broker,811,12177.397120010835,12177.397120010835,BuySell,811,,,Trades - Net Profit/Loss,811,,
812,,812,2018-03-23 00:00:00,80.47944305576442,81.10635143136237,78.67707587091728,78.95134735107422,2608000.0,,KDJ_MACDStrategy,812,736776.0,Broker,812,12177.397120010835,12177.397120010835,BuySell,812,,,Trades - Net Profit/Loss,812,,
813,,813,2018-03-26 00:00:00,80.20514675797837,82.15444680661442,79.86230748192088,82.0173110961914,3089900.0,,KDJ_MACDStrategy,813,736779.0,Broker,813,12177.397120010835,12177.397120010835,BuySell,813,,,Trades - Net Profit/Loss,813,,
814,,814,2018-03-27 00:00:00,82.36016127832869,82.72258821529508,79.54886389571567,80.1855697631836,2689900.0,,KDJ_MACDStrategy,814,736780.0,Broker,814,12177.397120010835,12177.397120010835,BuySell,814,,,Trades - Net Profit/Loss,814,,
815,,815,2018-03-28 00:00:00,80.4108786995287,80.86147616231199,78.63790390816126,79.34317779541016,2634500.0,,KDJ_MACDStrategy,815,736781.0,Broker,815,12177.397120010835,12177.397120010835,BuySell,815,,,Trades - Net Profit/Loss,815,,
816,,816,2018-03-29 00:00:00,79.82315576320615,81.80184173583986,79.43133609278316,81.80184173583984,4122900.0,,KDJ_MACDStrategy,816,736782.0,Broker,816,12177.397120010835,12177.397120010835,BuySell,816,,,Trades - Net Profit/Loss,816,,
817,,817,2018-04-02 00:00:00,81.46877400281409,81.58632211939754,79.02970850206873,79.54886627197266,2566000.0,,KDJ_MACDStrategy,817,736786.0,Broker,817,12177.397120010835,12177.397120010835,BuySell,817,,,Trades - Net Profit/Loss,817,,
818,,818,2018-04-03 00:00:00,80.10722595721283,81.47859108619369,79.72520382837843,81.17493438720703,2216500.0,,KDJ_MACDStrategy,818,736787.0,Broker,818,12177.397120010835,12177.397120010835,BuySell,818,,,Trades - Net Profit/Loss,818,,
819,,819,2018-04-04 00:00:00,79.9113075969597,81.36103046005161,79.07869558423748,81.15532684326172,3093300.0,,KDJ_MACDStrategy,819,736788.0,Broker,819,12177.397120010835,12177.397120010835,BuySell,819,,,Trades - Net Profit/Loss,819,,
820,,820,2018-04-05 00:00:00,81.58633137894594,82.60505941827776,81.15532904256077,81.8116226196289,2522000.0,,KDJ_MACDStrategy,820,736789.0,Broker,820,12177.397120010835,12177.397120010835,BuySell,820,,,Trades - Net Profit/Loss,820,,
821,,821,2018-04-06 00:00:00,81.05737892093583,81.41981339624081,78.42239949868437,79.31378936767578,2752300.0,,KDJ_MACDStrategy,821,736790.0,Broker,821,12177.397120010835,12177.397120010835,BuySell,821,,,Trades - Net Profit/Loss,821,,
822,,822,2018-04-09 00:00:00,80.13658811358478,81.2924517152436,79.8917018206345,80.19536590576172,2456700.0,,KDJ_MACDStrategy,822,736793.0,Broker,822,12177.397120010835,12177.397120010835,BuySell,822,,,Trades - Net Profit/Loss,822,,
823,,823,2018-04-10 00:00:00,81.25326802304177,81.76263569124987,80.59697455952025,81.3904037475586,2335000.0,,KDJ_MACDStrategy,823,736794.0,Broker,823,12177.397120010835,12177.397120010835,BuySell,823,,,Trades - Net Profit/Loss,823,,
824,,824,2018-04-11 00:00:00,80.8810616609897,81.80183670889885,80.87126411466309,81.37083435058594,2239700.0,,KDJ_MACDStrategy,824,736795.0,Broker,824,12177.397120010835,12177.397120010835,BuySell,824,,,Trades - Net Profit/Loss,824,,
825,,825,2018-04-12 00:00:00,81.86059271293725,82.65402193974892,81.69407182122018,82.24261474609375,1369500.0,,KDJ_MACDStrategy,825,736796.0,Broker,825,12177.397120010835,12177.397120010835,BuySell,825,,,Trades - Net Profit/Loss,825,,
826,,826,2018-04-13 00:00:00,82.52668676766096,82.7030052104304,81.51775636255584,81.860595703125,1162600.0,,KDJ_MACDStrategy,826,736797.0,Broker,826,12177.397120010835,12177.397120010835,BuySell,826,,,Trades - Net Profit/Loss,826,,
827,,827,2018-04-16 00:00:00,82.76179289334401,83.11442985285055,82.14468195087692,82.67363739013672,1663000.0,,KDJ_MACDStrategy,827,736800.0,Broker,827,12177.397120010835,12177.397120010835,BuySell,827,,,Trades - Net Profit/Loss,827,,
828,,828,2018-04-17 00:00:00,83.241759538058,84.18212209147875,83.08502870915258,83.91764068603516,1901000.0,,KDJ_MACDStrategy,828,736801.0,Broker,828,12177.397120010835,12177.397120010835,BuySell,828,,,Trades - Net Profit/Loss,828,,
829,,829,2018-04-18 00:00:00,83.94702829144838,84.61311938700887,83.45725564686971,84.21150970458984,2151300.0,,KDJ_MACDStrategy,829,736802.0,Broker,829,12177.397120010835,12177.397120010835,BuySell,829,,,Trades - Net Profit/Loss,829,,
830,,830,2018-04-19 00:00:00,83.79557867373188,84.25664195060394,83.20699028201952,83.78577423095703,2176100.0,,KDJ_MACDStrategy,830,736803.0,Broker,830,12177.397120010835,12177.397120010835,BuySell,830,,,Trades - Net Profit/Loss,830,,
831,,831,2018-04-20 00:00:00,83.76612511332499,84.2958567513938,83.52087940038416,83.82498168945312,1815200.0,,KDJ_MACDStrategy,831,736804.0,Broker,831,12177.397120010835,12177.397120010835,BuySell,831,,,Trades - Net Profit/Loss,831,,
832,,832,2018-04-23 00:00:00,83.9623425965293,84.1291154168862,83.39337806857742,83.67786407470703,1396200.0,,KDJ_MACDStrategy,832,736807.0,Broker,832,12177.397120010835,12177.397120010835,BuySell,832,,,Trades - Net Profit/Loss,832,,
833,,833,2018-04-24 00:00:00,84.19777647230542,84.26644498602094,81.89246781550523,82.74591827392578,2108700.0,,KDJ_MACDStrategy,833,736808.0,Broker,833,12177.397120010835,12177.397120010835,BuySell,833,,,Trades - Net Profit/Loss,833,,
834,,834,2018-04-25 00:00:00,82.52029160635996,82.96173095703124,81.85322287545934,82.96173095703125,2105600.0,,KDJ_MACDStrategy,834,736809.0,Broker,834,12177.397120010835,12177.397120010835,BuySell,834,,,Trades - Net Profit/Loss,834,,
835,,835,2018-04-26 00:00:00,83.46204069488876,83.63861794538653,82.75573169289764,83.11869812011719,2154600.0,,KDJ_MACDStrategy,835,736810.0,Broker,835,12177.397120010835,12177.397120010835,BuySell,835,,,Trades - Net Profit/Loss,835,,
