===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,KDJStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
931,,931,2018-09-12 00:00:00,86.89533468056476,87.45531564109044,86.45324720999515,87.22936248779297,1631100.0,,KDJStrategy,931,736949.0,Broker,931,20353.0310156698,20353.0310156698,BuySell,931,,,Trades - Net Profit/Loss,931,,
932,,932,2018-09-13 00:00:00,87.65180073277382,88.31002249014016,87.27847511284507,88.12335968017578,2277900.0,,KDJStrategy,932,736950.0,Broker,932,20353.0310156698,20353.0310156698,BuySell,932,,,Trades - Net Profit/Loss,932,,
933,,933,2018-09-14 00:00:00,88.13318119314792,88.1430075234758,87.28829667200371,87.44548797607422,2607900.0,,KDJStrategy,933,736951.0,Broker,933,1015.4965866409002,20202.14242771984,BuySell,933,85.97897222192366,,Trades - Net Profit/Loss,933,,
934,,934,2018-09-17 00:00:00,87.49461450309374,87.71074882291522,86.48271972874292,86.74797821044922,1667200.0,,KDJStrategy,934,736954.0,Broker,934,1015.4965866409002,20049.09996488399,BuySell,934,,,Trades - Net Profit/Loss,934,,
935,,935,2018-09-18 00:00:00,86.62026858693874,87.91706716326698,86.60062341704852,87.61251831054688,1722300.0,,KDJStrategy,935,736955.0,Broker,935,1015.4965866409002,20238.790995260802,BuySell,935,,,Trades - Net Profit/Loss,935,,
936,,936,2018-09-19 00:00:00,87.57320996566588,88.11354576399592,87.2293633191353,87.51426696777344,2273400.0,,KDJStrategy,936,736956.0,Broker,936,1015.4965866409002,20217.233408233325,BuySell,936,,,Trades - Net Profit/Loss,936,,
937,,937,2018-09-20 00:00:00,88.14301521510434,88.90930415108201,87.75004441593015,88.47703552246094,3428300.0,,KDJStrategy,937,736957.0,Broker,937,1015.4965866409002,20428.477003680706,BuySell,937,,,Trades - Net Profit/Loss,937,,
938,,938,2018-09-21 00:00:00,88.44756502819357,89.33174746254848,88.21178554413048,88.25108337402344,3448400.0,,KDJStrategy,938,736958.0,Broker,938,1015.4965866409002,20378.90024506867,BuySell,938,,,Trades - Net Profit/Loss,938,,
939,,939,2018-09-24 00:00:00,87.98581965237045,88.38861676329675,87.42583872653469,88.0742416381836,1526200.0,,KDJStrategy,939,736961.0,Broker,939,1015.4965866409002,20340.098931999106,BuySell,939,,,Trades - Net Profit/Loss,939,,
940,,940,2018-09-25 00:00:00,88.68334941515836,89.27280940084665,88.54581075057645,88.67353057861328,1800500.0,,KDJStrategy,940,736962.0,Broker,940,1015.4965866409002,20471.590503750023,BuySell,940,,,Trades - Net Profit/Loss,940,,
941,,941,2018-09-26 00:00:00,88.8601735215512,89.72471071585623,88.67351821438501,88.77175903320312,2336200.0,,KDJStrategy,941,736963.0,Broker,941,20512.542325596638,20512.542325596638,BuySell,941,,91.07058137659406,Trades - Net Profit/Loss,941,159.51130992683807,
942,,942,2018-09-27 00:00:00,88.99771374338795,89.89172244964473,88.99771374338795,89.59699249267578,1411300.0,,KDJStrategy,942,736964.0,Broker,942,976.0262034842381,20644.09423243392,BuySell,942,87.66274803723712,,Trades - Net Profit/Loss,942,,
943,,943,2018-09-28 00:00:00,89.47911697240038,90.1766366238346,89.17456064916371,89.95067596435547,1710900.0,,KDJStrategy,943,736965.0,Broker,943,976.0262034842381,20721.733786934365,BuySell,943,,,Trades - Net Profit/Loss,943,,
944,,944,2018-10-01 00:00:00,90.41241914741325,90.45171698060797,89.60683230515986,90.0489273071289,1891200.0,,KDJStrategy,944,736968.0,Broker,944,976.0262034842381,20743.301632459556,BuySell,944,,,Trades - Net Profit/Loss,944,,
945,,945,2018-10-02 00:00:00,89.95067626118475,90.47135941853027,89.59700326840382,90.21593475341797,2170100.0,,KDJStrategy,945,736969.0,Broker,945,976.0262034842381,20779.962615418586,BuySell,945,,,Trades - Net Profit/Loss,945,,
946,,946,2018-10-03 00:00:00,90.6973010430857,92.65232092958946,90.57940757180401,91.88603210449219,3142100.0,,KDJStrategy,946,736970.0,Broker,946,976.0262034842381,21146.577469355583,BuySell,946,,,Trades - Net Profit/Loss,946,,
947,,947,2018-10-04 00:00:00,91.64043851592774,91.85657282771065,88.97807243821767,89.46928405761719,2433800.0,,KDJStrategy,947,736971.0,Broker,947,21092.66548779265,21092.66548779265,BuySell,947,,93.2344214201263,Trades - Net Profit/Loss,947,580.1231621960098,
948,,948,2018-10-05 00:00:00,89.60683297640496,91.30642867215538,89.60683297640496,90.33382415771484,1723500.0,,KDJStrategy,948,736972.0,Broker,948,21092.66548779265,21092.66548779265,BuySell,948,,,Trades - Net Profit/Loss,948,,
949,,949,2018-10-08 00:00:00,90.02926907040157,90.87415369355442,89.13526778026693,89.86225891113281,1589200.0,,KDJStrategy,949,736975.0,Broker,949,21092.66548779265,21092.66548779265,BuySell,949,,,Trades - Net Profit/Loss,949,,
950,,950,2018-10-09 00:00:00,89.62647284044776,91.39483012313015,89.42998370106464,90.92327117919922,1987900.0,,KDJStrategy,950,736976.0,Broker,950,21092.66548779265,21092.66548779265,BuySell,950,,,Trades - Net Profit/Loss,950,,
951,,951,2018-10-10 00:00:00,91.1393965522406,91.18852071013522,87.95634749737602,88.0545883178711,2140900.0,,KDJStrategy,951,736977.0,Broker,951,21092.66548779265,21092.66548779265,BuySell,951,,,Trades - Net Profit/Loss,951,,
952,,952,2018-10-11 00:00:00,88.260903707395,88.57528635187225,84.88137272750724,85.4708251953125,3134500.0,,KDJStrategy,952,736978.0,Broker,952,21092.66548779265,21092.66548779265,BuySell,952,,,Trades - Net Profit/Loss,952,,
953,,953,2018-10-12 00:00:00,86.60061538639334,87.70092468530719,86.05045324164148,87.33743286132812,2436700.0,,KDJStrategy,953,736979.0,Broker,953,21092.66548779265,21092.66548779265,BuySell,953,,,Trades - Net Profit/Loss,953,,
954,,954,2018-10-15 00:00:00,88.70299682743243,89.3808712736653,87.79916922931835,88.49668884277344,2550900.0,,KDJStrategy,954,736982.0,Broker,954,21092.66548779265,21092.66548779265,BuySell,954,,,Trades - Net Profit/Loss,954,,
955,,955,2018-10-16 00:00:00,89.25313330879797,90.3436235026616,88.7029787948823,90.19625854492188,2337600.0,,KDJStrategy,955,736983.0,Broker,955,883.3538878265972,21306.214425157974,BuySell,955,87.37243411295907,,Trades - Net Profit/Loss,955,,
956,,956,2018-10-17 00:00:00,90.17662678390938,91.34571279502501,89.91136832149606,91.15904998779297,2127100.0,,KDJStrategy,956,736984.0,Broker,956,883.3538878265972,21524.216321040378,BuySell,956,,,Trades - Net Profit/Loss,956,,
957,,957,2018-10-18 00:00:00,90.85451140678882,91.30642523194332,89.6068296002297,90.21593475341797,1663700.0,,KDJStrategy,957,736985.0,Broker,957,883.3538878265972,21310.669648340197,BuySell,957,,,Trades - Net Profit/Loss,957,,
958,,958,2018-10-19 00:00:00,90.10786473192621,91.05099018433745,89.63629825807318,89.86225891113281,1735400.0,,KDJStrategy,958,736986.0,Broker,958,883.3538878265972,21230.587918577367,BuySell,958,,,Trades - Net Profit/Loss,958,,
959,,959,2018-10-22 00:00:00,90.11769165723344,91.29659660669168,89.55771068194655,91.16888427734375,2750200.0,,KDJStrategy,959,736989.0,Broker,959,883.3538878265972,21526.443068881355,BuySell,959,,,Trades - Net Profit/Loss,959,,
960,,960,2018-10-23 00:00:00,89.69524875186407,90.75626020126745,88.3296809878764,89.86225891113281,2941800.0,,KDJStrategy,960,736990.0,Broker,960,883.3538878265972,21230.587918577367,BuySell,960,,,Trades - Net Profit/Loss,960,,
961,,961,2018-10-24 00:00:00,89.77381875872919,90.78572083175901,87.05251011273194,87.2096939086914,2909600.0,,KDJStrategy,961,736991.0,Broker,961,21210.562687735448,21210.562687735448,BuySell,961,,92.14750664423538,Trades - Net Profit/Loss,961,117.89719994279821,
962,,962,2018-10-25 00:00:00,87.39636825429982,89.51840599516234,86.45324286790346,88.87982940673828,1745300.0,,KDJStrategy,962,736992.0,Broker,962,21210.562687735448,21210.562687735448,BuySell,962,,,Trades - Net Profit/Loss,962,,
963,,963,2018-10-26 00:00:00,87.9367024683538,88.4770307295654,86.2076355428295,87.28829956054688,2284700.0,,KDJStrategy,963,736993.0,Broker,963,21210.562687735448,21210.562687735448,BuySell,963,,,Trades - Net Profit/Loss,963,,
964,,964,2018-10-29 00:00:00,88.22160661767599,89.66576242987774,86.8855104621215,88.0742416381836,1965600.0,,KDJStrategy,964,736996.0,Broker,964,21210.562687735448,21210.562687735448,BuySell,964,,,Trades - Net Profit/Loss,964,,
965,,965,2018-10-30 00:00:00,87.68127859701035,89.44964351641254,87.47497060562924,88.59493255615234,2446800.0,,KDJStrategy,965,736997.0,Broker,965,21210.562687735448,21210.562687735448,BuySell,965,,,Trades - Net Profit/Loss,965,,
966,,966,2018-10-31 00:00:00,89.58717359846543,89.88189605994658,88.48685692117095,88.5654525756836,4295600.0,,KDJStrategy,966,736998.0,Broker,966,834.8527970847535,20978.182422646492,BuySell,966,87.15955406735338,,Trades - Net Profit/Loss,966,,
967,,967,2018-11-01 00:00:00,92.12184014106577,94.8726286956434,90.3436561619921,92.5934066772461,4277000.0,,KDJStrategy,967,736999.0,Broker,967,834.8527970847535,21894.300444118486,BuySell,967,,,Trades - Net Profit/Loss,967,,
968,,968,2018-11-02 00:00:00,92.70145344791584,93.62493365138448,90.02926115342339,91.13939666748047,2685300.0,,KDJStrategy,968,737000.0,Broker,968,834.8527970847535,21563.60035673908,BuySell,968,,,Trades - Net Profit/Loss,968,,
969,,969,2018-11-05 00:00:00,91.36535591717467,91.63060687835966,88.9092979624119,91.09027862548828,3133100.0,,KDJStrategy,969,737003.0,Broker,969,834.8527970847535,21552.428947553704,BuySell,969,,,Trades - Net Profit/Loss,969,,
970,,970,2018-11-06 00:00:00,91.15905676517383,91.36536475389241,90.16680715679848,91.12958526611328,2478900.0,,KDJStrategy,970,737004.0,Broker,970,834.8527970847535,21561.368851269617,BuySell,970,,,Trades - Net Profit/Loss,970,,
971,,971,2018-11-07 00:00:00,91.84673712911629,93.78211191140707,91.84673712911629,93.51686096191406,2613700.0,,KDJStrategy,971,737005.0,Broker,971,21724.477896026216,21724.477896026216,BuySell,971,,95.18884359007816,Trades - Net Profit/Loss,971,513.9152082907668,
972,,972,2018-11-08 00:00:00,93.19266628349986,94.21438732115183,92.8586384946068,93.23196411132812,1760900.0,,KDJStrategy,972,737006.0,Broker,972,1157.7704806269685,21733.150541194944,BuySell,972,91.46575891718769,,Trades - Net Profit/Loss,972,,
973,,973,2018-11-09 00:00:00,93.00600653812707,93.83124595910978,92.59339057528295,93.595458984375,2137700.0,,KDJStrategy,973,737007.0,Broker,973,1157.7704806269685,21813.370294519853,BuySell,973,,,Trades - Net Profit/Loss,973,,
974,,974,2018-11-12 00:00:00,93.50705832433431,93.89020284584497,92.485337101874,92.7702407836914,2375400.0,,KDJStrategy,974,737010.0,Broker,974,1157.7704806269685,21631.252731366425,BuySell,974,,,Trades - Net Profit/Loss,974,,
975,,975,2018-11-13 00:00:00,93.29091633739019,93.90984032252122,91.96464637194082,92.51480102539062,1804700.0,,KDJStrategy,975,737011.0,Broker,975,21746.160719283598,21746.160719283598,BuySell,975,,95.31848792735903,Trades - Net Profit/Loss,975,21.68282325738434,
976,,976,2018-11-14 00:00:00,93.04531495773418,93.32039229760642,90.04892822521688,90.8545150756836,2244100.0,,KDJStrategy,976,737012.0,Broker,976,21746.160719283598,21746.160719283598,BuySell,976,,,Trades - Net Profit/Loss,976,,
977,,977,2018-11-15 00:00:00,90.56960161796776,90.56960161796776,88.73246744617853,90.0096206665039,3887900.0,,KDJStrategy,977,737013.0,Broker,977,21746.160719283598,21746.160719283598,BuySell,977,,,Trades - Net Profit/Loss,977,,
978,,978,2018-11-16 00:00:00,89.59698566065117,91.03133001354682,89.5380426718696,90.64817810058594,1883000.0,,KDJStrategy,978,737014.0,Broker,978,21746.160719283598,21746.160719283598,BuySell,978,,,Trades - Net Profit/Loss,978,,
979,,979,2018-11-19 00:00:00,90.78198650452552,91.19516670185419,87.86019831311968,88.63737487792969,2195800.0,,KDJStrategy,979,737017.0,Broker,979,21746.160719283598,21746.160719283598,BuySell,979,,,Trades - Net Profit/Loss,979,,
980,,980,2018-11-20 00:00:00,87.89953551866937,88.62752062914464,86.65015536262896,86.97480010986328,2606200.0,,KDJStrategy,980,737018.0,Broker,980,21746.160719283598,21746.160719283598,BuySell,980,,,Trades - Net Profit/Loss,980,,
981,,981,2018-11-21 00:00:00,87.31912824164903,87.88970718323633,86.89610829023033,87.24042510986328,2271100.0,,KDJStrategy,981,737019.0,Broker,981,21746.160719283598,21746.160719283598,BuySell,981,,,Trades - Net Profit/Loss,981,,
982,,982,2018-11-23 00:00:00,86.79773712085998,88.77510273551296,86.47309231646831,87.79133605957031,836300.0,,KDJStrategy,982,737021.0,Broker,982,21746.160719283598,21746.160719283598,BuySell,982,,,Trades - Net Profit/Loss,982,,
983,,983,2018-11-26 00:00:00,88.3422333814752,88.8045973249068,87.38797868985473,88.0667724609375,1908100.0,,KDJStrategy,983,737024.0,Broker,983,21746.160719283598,21746.160719283598,BuySell,983,,,Trades - Net Profit/Loss,983,,
984,,984,2018-11-27 00:00:00,87.54538402533235,88.82428355485551,87.3978175403038,88.7357406616211,1879300.0,,KDJStrategy,984,737025.0,Broker,984,1209.6162185052272,22025.39659568191,BuySell,984,86.08685027719925,,Trades - Net Profit/Loss,984,,
985,,985,2018-11-28 00:00:00,89.22763260409977,91.46078711399974,88.86364374530679,91.29354858398438,3411200.0,,KDJStrategy,985,737026.0,Broker,985,1209.6162185052272,22625.41151145242,BuySell,985,,,Trades - Net Profit/Loss,985,,
986,,986,2018-11-29 00:00:00,90.94921782003517,91.83460924802355,90.46717429473061,91.26402282714844,1457300.0,,KDJStrategy,986,737027.0,Broker,986,1209.6162185052272,22618.485309392414,BuySell,986,,,Trades - Net Profit/Loss,986,,
987,,987,2018-11-30 00:00:00,91.26403439133608,92.64130928655173,90.95906911298663,92.34618377685547,3143500.0,,KDJStrategy,987,737028.0,Broker,987,1209.6162185052272,22872.340458331306,BuySell,987,,,Trades - Net Profit/Loss,987,,
988,,988,2018-12-03 00:00:00,93.10366289669915,93.13317469142633,91.52963796505807,92.05103302001953,1969000.0,,KDJStrategy,988,737031.0,Broker,988,1209.6162185052272,22803.103493759354,BuySell,988,,,Trades - Net Profit/Loss,988,,
989,,989,2018-12-04 00:00:00,91.83460897310576,92.9561022766859,89.0407154815323,89.09973907470703,2557700.0,,KDJStrategy,989,737032.0,Broker,989,1209.6162185052272,22110.78396009611,BuySell,989,,,Trades - Net Profit/Loss,989,,
990,,990,2018-12-06 00:00:00,88.10613702517334,89.0308800596107,86.0795801681319,88.94234466552734,3006400.0,,KDJStrategy,990,737034.0,Broker,990,21877.70310799306,21877.70310799306,BuySell,990,,90.36634326050485,Trades - Net Profit/Loss,990,131.54238870946176,
991,,991,2018-12-07 00:00:00,88.9718613758444,89.10958811127404,86.08942468913406,86.66000366210938,1768900.0,,KDJStrategy,991,737035.0,Broker,991,21877.70310799306,21877.70310799306,BuySell,991,,,Trades - Net Profit/Loss,991,,
992,,992,2018-12-10 00:00:00,86.758386504216,87.91923149477547,85.88283475347264,87.47653198242188,1930100.0,,KDJStrategy,992,737038.0,Broker,992,21877.70310799306,21877.70310799306,BuySell,992,,,Trades - Net Profit/Loss,992,,
993,,993,2018-12-11 00:00:00,88.4504619397963,89.08007198706458,87.53555866711837,88.34224700927734,1684400.0,,KDJStrategy,993,737039.0,Broker,993,21877.70310799306,21877.70310799306,BuySell,993,,,Trades - Net Profit/Loss,993,,
994,,994,2018-12-12 00:00:00,89.2079574094541,90.55572038096513,89.18828537949163,89.25714874267578,1630100.0,,KDJStrategy,994,737040.0,Broker,994,21877.70310799306,21877.70310799306,BuySell,994,,,Trades - Net Profit/Loss,994,,
995,,995,2018-12-13 00:00:00,89.78837476332899,90.50652768763746,89.0800691121693,89.46373748779297,1908500.0,,KDJStrategy,995,737041.0,Broker,995,970.1874453510463,21802.110260468675,BuySell,995,87.74386807548676,,Trades - Net Profit/Loss,995,,
996,,996,2018-12-14 00:00:00,88.61770465395657,88.62753691680011,86.49276501486473,87.01416015625,2350900.0,,KDJStrategy,996,737042.0,Broker,996,970.1874453510463,21231.718196227812,BuySell,996,,,Trades - Net Profit/Loss,996,,
997,,997,2018-12-17 00:00:00,86.1681175956658,86.18779713184456,82.8429890081269,83.56114196777344,3374200.0,,KDJStrategy,997,737045.0,Broker,997,21034.714428943895,21034.714428943895,BuySell,997,,87.48061408882222,Trades - Net Profit/Loss,997,,-842.9886790491643
998,,998,2018-12-18 00:00:00,84.49570477385878,84.603919690185,82.3019096640661,83.61031341552734,2972100.0,,KDJStrategy,998,737046.0,Broker,998,21034.714428943895,21034.714428943895,BuySell,998,,,Trades - Net Profit/Loss,998,,
999,,999,2018-12-19 00:00:00,84.15138789967982,84.96791590172533,81.34765485616374,82.08547973632812,2922800.0,,KDJStrategy,999,737047.0,Broker,999,21034.714428943895,21034.714428943895,BuySell,999,,,Trades - Net Profit/Loss,999,,
1000,,1000,2018-12-20 00:00:00,81.79034431447523,82.35109090626104,80.13761633254721,81.08203125,2850600.0,,KDJStrategy,1000,737048.0,Broker,1000,21034.714428943895,21034.714428943895,BuySell,1000,,,Trades - Net Profit/Loss,1000,,
1001,,1001,2018-12-21 00:00:00,80.90497189564411,82.44948532567037,80.22617797147085,80.35406494140625,4091700.0,,KDJStrategy,1001,737049.0,Broker,1001,21034.714428943895,21034.714428943895,BuySell,1001,,,Trades - Net Profit/Loss,1001,,
1002,,1002,2018-12-24 00:00:00,79.59657133932953,79.59657133932953,77.6191980704219,77.99302673339844,1551400.0,,KDJStrategy,1002,737052.0,Broker,1002,21034.714428943895,21034.714428943895,BuySell,1002,,,Trades - Net Profit/Loss,1002,,
1003,,1003,2018-12-26 00:00:00,78.31764164809577,81.59358547541102,77.85527025134931,81.57390594482422,1869700.0,,KDJStrategy,1003,737054.0,Broker,1003,21034.714428943895,21034.714428943895,BuySell,1003,,,Trades - Net Profit/Loss,1003,,
1004,,1004,2018-12-27 00:00:00,80.50162765937732,82.96104431152344,79.86217782871053,82.96104431152344,2244700.0,,KDJStrategy,1004,737055.0,Broker,1004,1314.4093533937848,21637.1922681924,BuySell,1004,78.66424516127987,,Trades - Net Profit/Loss,1004,,
1005,,1005,2018-12-28 00:00:00,83.45291561066117,84.20057276113322,82.19369566718939,83.1184310913086,1797300.0,,KDJStrategy,1005,737056.0,Broker,1005,1314.4093533937848,21675.746958357853,BuySell,1005,,,Trades - Net Profit/Loss,1005,,
1006,,1006,2018-12-31 00:00:00,83.88576890885196,84.20057389897401,83.22664713352502,84.1513900756836,1485200.0,,KDJStrategy,1006,737059.0,Broker,1006,1314.4093533937848,21928.788628379694,BuySell,1006,,,Trades - Net Profit/Loss,1006,,
1007,,1007,2019-01-02 00:00:00,83.13810096361787,83.69884751408105,82.39043639448629,83.10858917236328,2665600.0,,KDJStrategy,1007,737061.0,Broker,1007,1314.4093533937848,21673.336005315366,BuySell,1007,,,Trades - Net Profit/Loss,1007,,
1008,,1008,2019-01-03 00:00:00,82.70526414866951,82.87250268225402,80.04909712576516,80.23600769042969,2390900.0,,KDJStrategy,1008,737062.0,Broker,1008,1314.4093533937848,20969.64609462438,BuySell,1008,,,Trades - Net Profit/Loss,1008,,
1009,,1009,2019-01-04 00:00:00,81.5935937789378,83.49226337452878,81.17057389477372,83.38404846191406,3383500.0,,KDJStrategy,1009,737063.0,Broker,1009,21302.210945921324,21302.210945921324,BuySell,1009,,84.7446473251467,Trades - Net Profit/Loss,1009,267.4965169774294,
1010,,1010,2019-01-07 00:00:00,83.45292051503608,85.1646722571931,83.45292051503608,83.88577270507812,2360800.0,,KDJStrategy,1010,737066.0,Broker,1010,21302.210945921324,21302.210945921324,BuySell,1010,,,Trades - Net Profit/Loss,1010,,
1011,,1011,2019-01-08 00:00:00,84.57440811332629,85.14499449077864,83.68901675271795,85.1351547241211,2250300.0,,KDJStrategy,1011,737067.0,Broker,1011,898.9800647914599,21437.488777845694,BuySell,1011,82.43368150142717,,Trades - Net Profit/Loss,1011,,
1012,,1012,2019-01-09 00:00:00,85.13517310705552,85.83364657970354,84.63344997678504,84.83020782470703,3158400.0,,KDJStrategy,1012,737068.0,Broker,1012,898.9800647914599,21363.921582590923,BuySell,1012,,,Trades - Net Profit/Loss,1012,,
1013,,1013,2019-01-10 00:00:00,84.5547380269159,84.82035921754643,83.75788946611165,84.50555419921875,1837500.0,,KDJStrategy,1013,737069.0,Broker,1013,898.9800647914599,21285.60022007713,BuySell,1013,,,Trades - Net Profit/Loss,1013,,
1014,,1014,2019-01-11 00:00:00,84.10220954260973,84.69246803666408,83.86610764609678,84.66295623779297,1393900.0,,KDJStrategy,1014,737070.0,Broker,1014,21188.294967376612,21188.294967376612,BuySell,1014,,85.96285505721403,Trades - Net Profit/Loss,1014,,-113.9159785447126
1015,,1015,2019-01-14 00:00:00,83.95464101020997,84.30879759917742,83.03974524517848,83.12828063964844,1592700.0,,KDJStrategy,1015,737073.0,Broker,1015,21188.294967376612,21188.294967376612,BuySell,1015,,,Trades - Net Profit/Loss,1015,,
1016,,1016,2019-01-15 00:00:00,83.14794958368685,84.23993110821456,82.7446091812771,83.43324279785156,2277900.0,,KDJStrategy,1016,737074.0,Broker,1016,21188.294967376612,21188.294967376612,BuySell,1016,,,Trades - Net Profit/Loss,1016,,
1017,,1017,2019-01-16 00:00:00,83.38406372864975,83.60049359350518,81.79035904652301,81.85922241210938,3880600.0,,KDJStrategy,1017,737075.0,Broker,1017,21188.294967376612,21188.294967376612,BuySell,1017,,,Trades - Net Profit/Loss,1017,,
1018,,1018,2019-01-17 00:00:00,81.4885902978875,83.36143957013857,81.08445337429181,83.04601287841797,2711400.0,,KDJStrategy,1018,737076.0,Broker,1018,21188.294967376612,21188.294967376612,BuySell,1018,,,Trades - Net Profit/Loss,1018,,
1019,,1019,2019-01-18 00:00:00,83.41072688923929,83.93315163512298,82.38558827527116,83.38114929199219,3059000.0,,KDJStrategy,1019,737077.0,Broker,1019,21188.294967376612,21188.294967376612,BuySell,1019,,,Trades - Net Profit/Loss,1019,,
1020,,1020,2019-01-22 00:00:00,82.83900945310013,83.4205743231546,82.25743706268061,82.88829040527344,2782900.0,,KDJStrategy,1020,737081.0,Broker,1020,21188.294967376612,21188.294967376612,BuySell,1020,,,Trades - Net Profit/Loss,1020,,
1021,,1021,2019-01-23 00:00:00,82.87845226751965,83.55858667340435,82.0406007400368,82.49402618408203,2073800.0,,KDJStrategy,1021,737082.0,Broker,1021,1061.8038758976545,21094.939602598988,BuySell,1021,80.80999172893624,,Trades - Net Profit/Loss,1021,,
1022,,1022,2019-01-24 00:00:00,82.49400946630541,82.73057758039478,81.61672883620784,82.46443939208984,2883600.0,,KDJStrategy,1022,737083.0,Broker,1022,1061.8038758976545,21087.754643310243,BuySell,1022,,,Trades - Net Profit/Loss,1022,,
1023,,1023,2019-01-25 00:00:00,83.10515432623204,83.95286498349128,82.96715561647967,83.47972869873047,4021400.0,,KDJStrategy,1023,737084.0,Broker,1023,21243.34808239337,21243.34808239337,BuySell,1023,,85.21215795824364,Trades - Net Profit/Loss,1023,55.053115016760756,
1024,,1024,2019-01-28 00:00:00,82.72072806320172,82.76015734022523,81.77444797573418,82.45458984375,2471800.0,,KDJStrategy,1024,737087.0,Broker,1024,1245.655410121817,21179.0093072695,BuySell,1024,80.54783125609816,,Trades - Net Profit/Loss,1024,,
1025,,1025,2019-01-29 00:00:00,82.45459409026519,83.3910150266123,81.87302162467363,83.2037353515625,1842100.0,,KDJStrategy,1025,737088.0,Broker,1025,1245.655410121817,21360.114841309303,BuySell,1025,,,Trades - Net Profit/Loss,1025,,
1026,,1026,2019-01-30 00:00:00,83.14459290065457,84.60344623592286,83.14459290065457,83.87401580810547,2097300.0,,KDJStrategy,1026,737089.0,Broker,1026,1245.655410121817,21522.15479052173,BuySell,1026,,,Trades - Net Profit/Loss,1026,,
1027,,1027,2019-01-31 00:00:00,83.84443983128268,85.0667249117688,83.4304436848435,84.92872619628906,2620000.0,,KDJStrategy,1027,737090.0,Broker,1027,1245.655410121817,21777.13047430721,BuySell,1027,,,Trades - Net Profit/Loss,1027,,
1028,,1028,2019-02-01 00:00:00,85.3131342783848,86.13126719900606,84.6527033988286,85.89469909667969,2111900.0,,KDJStrategy,1028,737091.0,Broker,1028,1245.655410121817,22010.6539169079,BuySell,1028,,,Trades - Net Profit/Loss,1028,,
1029,,1029,2019-02-04 00:00:00,86.00313974538157,86.13127925199728,85.37228637065499,85.72714233398438,1977000.0,,KDJStrategy,1029,737094.0,Broker,1029,1245.655410121817,21970.147157308525,BuySell,1029,,,Trades - Net Profit/Loss,1029,,
1030,,1030,2019-02-05 00:00:00,86.0820001665371,86.79171210860686,85.57928628751009,86.12142944335938,3263200.0,,KDJStrategy,1030,737095.0,Broker,1030,1245.655410121817,22065.465859434735,BuySell,1030,,,Trades - Net Profit/Loss,1030,,
1031,,1031,2019-02-06 00:00:00,85.82570111127673,86.3875550634183,85.3722757744927,86.32841491699219,1968900.0,,KDJStrategy,1031,737096.0,Broker,1031,21993.973690084462,21993.973690084462,BuySell,1031,,87.68336838936958,Trades - Net Profit/Loss,1031,750.6256076910913,
1032,,1032,2019-02-07 00:00:00,86.00314310969026,86.01300230915882,84.46543888868733,84.9780044555664,1594400.0,,KDJStrategy,1032,737097.0,Broker,1032,21993.973690084462,21993.973690084462,BuySell,1032,,,Trades - Net Profit/Loss,1032,,
1033,,1033,2019-02-08 00:00:00,84.5147223126298,85.58914947509766,84.1697255248157,85.58914947509766,2082700.0,,KDJStrategy,1033,737098.0,Broker,1033,21993.973690084462,21993.973690084462,BuySell,1033,,,Trades - Net Profit/Loss,1033,,
1034,,1034,2019-02-11 00:00:00,85.66800077733932,85.95384986277296,84.63300298118327,85.03713989257812,3361100.0,,KDJStrategy,1034,737101.0,Broker,1034,21993.973690084462,21993.973690084462,BuySell,1034,,,Trades - Net Profit/Loss,1034,,
1035,,1035,2019-02-12 00:00:00,85.67784233105856,86.33826569380896,85.40184495679657,86.25941467285156,2626400.0,,KDJStrategy,1035,737102.0,Broker,1035,21993.973690084462,21993.973690084462,BuySell,1035,,,Trades - Net Profit/Loss,1035,,
1036,,1036,2019-02-13 00:00:00,86.30871157063746,87.59999598222574,86.30871157063746,86.98885345458984,3698700.0,,KDJStrategy,1036,737103.0,Broker,1036,1087.7576929826973,22158.72175404956,BuySell,1036,85.01408089707789,,Trades - Net Profit/Loss,1036,,
1037,,1037,2019-02-14 00:00:00,87.73798909335545,92.23282120727106,87.38313313484997,91.92725372314453,5438200.0,,KDJStrategy,1037,737104.0,Broker,1037,1087.7576929826973,23354.930813549334,BuySell,1037,,,Trades - Net Profit/Loss,1037,,
1038,,1038,2019-02-15 00:00:00,92.57781990343904,94.18453094927291,91.59211055816299,94.0071029663086,3308200.0,,KDJStrategy,1038,737105.0,Broker,1038,1087.7576929826973,23858.72442519895,BuySell,1038,,,Trades - Net Profit/Loss,1038,,
1039,,1039,2019-02-19 00:00:00,93.39597092663017,93.92825493514674,93.20868372353183,93.5536880493164,2251400.0,,KDJStrategy,1039,737109.0,Broker,1039,1087.7576929826973,23748.89553286068,BuySell,1039,,,Trades - Net Profit/Loss,1039,,
1040,,1040,2019-02-20 00:00:00,93.5536725920145,93.71138216827701,92.33138765424577,93.04109954833984,2165700.0,,KDJStrategy,1040,737110.0,Broker,1040,1087.7576929826973,23624.733258577668,BuySell,1040,,,Trades - Net Profit/Loss,1040,,
